HDBID,Database Item URL,Collectible URL,Image URL,Name,Sale Title,Series,Brand,Exclusive To,UPC,Release Date,Production Status,Scale,Reference Number,Estimated Value,Item Condition,Condition Notes,Grading Company,Grade,Grade Authenticity Number,More Details,Quantity,HDBC Number,Storage Location,Paused,Final Price,Put on Sale Date,Selling Format,List Name,List Id,Private Notes,Description,Date Added To Collectible,Date Purchased,Packaging Condition,Privacy,Price Paid,Acquired From
710957,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/710957"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70408241"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1018858/The_Collector_Vinyl_Art_Toys_23340f8b-5d8b-4d03-912e-e7010fbc76f3.jpg,The Collector,The Collector,"Amazon, Pop! Vinyl, Pop! Marvel, Marvel Collector Corps",Funko,Amazon,889698559515,2021/8,Set Exclusive,,893,12.0,Mint,,,,,,1,HDBC70408241,,,,,,Marvel,2108439,,,2026-06-25,,Mint,Public,,
505912,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/505912"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70408259"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1187925/Valkyrie_%2528Endgame%2529_Vinyl_Art_Toys_1741ee51-22af-49cb-aab5-019dd7fafabb.jpg,Valkyrie,Valkyrie,"Pop! Vinyl, Pop! Marvel, Marvel Collector Corps",Funko,Amazon,889698385909,2019/5,Exclusive,"3.75""",483,17.0,Mint,,,,,,1,HDBC70408259,,,,,,Marvel,2108439,,,2026-06-25,,Mint,Public,,
610063,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/610063"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70408277"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/834979/Logan_Art_Toys_7f681697-57c6-4511-9cc1-524029dee3e0.JPG,Logan,Logan,"Pop! Vinyl, Pop! Marvel, Marvel Collector Corps",Funko,,889698489355,2020/7,Exclusive,,653,24.0,Mint,,,,,,1,HDBC70408277,,,,,,Marvel,2108439,,,2026-06-25,,Mint,Public,,
727122,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/727122"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375696"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1038113/The_Flash_%2528Metallic%2529_Vinyl_Art_Toys_eca09e04-a71e-4977-80f9-cfce9230d8f6.jpg,The Flash,The Flash,"Pop! Heroes, Imperial Palace Series",Funko,,889698629867,2021/9,"Exclusive, Limited Edition","3.75""",401,39.0,Mint,,,,,,4,HDBC70375696,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
702138,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/702138"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375768"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/991850/Martian_Manhunter_%2528Imperial_Palace%2529_Vinyl_Art_Toys_cb8c4254-a852-412a-bcee-675d9fd5a437.png,Martian Manhunter,Martian Manhunter,"Pop! Heroes, Pop! Vinyl, Funko Shop, FunKon 2021, Imperial Palace Series",Funko,,889698542647,2021/8,Exclusive,"3.75""",399,16.0,Mint,,,,,,1,HDBC70375768,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
642115,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/642115"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375779"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/884775/Stan_Lee_Art_Toys_96fef7f8-6631-42c0-88fe-73574544c8d0.JPG,Stan Lee,Stan Lee,"Pop! Vinyl, Pop! Marvel, Funko Shop",Funko,,889698542463,2020/12,"Exclusive, Limited Edition","3.75""",726,19.0,Mint,,,,,,1,HDBC70375779,,,,,,Marvel,2108439,,,2026-06-21,,Mint,Public,,
657198,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/657198"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375668"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/919191/Michael_Jordan_%2528White_Warm-Ups%2529_Art_Toys_c3d0a720-8b35-4173-afd5-735c2e8e4af7.JPG,Michael Jordan (White Warm-Ups),Michael Jordan (White Warm-Ups),"Pop! Vinyl, Pop! Basketball",Funko,Target,889698545419,2021,Exclusive,"3.75""",84,23.0,Mint,,,,,,1,HDBC70375668,,,,,,Misc,2433885,,,2026-06-21,,Mint,Public,,
685002,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/685002"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375734"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/961701/White_Knight_Batman_and_White_Knight_The_Joker_%25282-Pack%2529_Vinyl_Art_Toys_2fe9bd6f-c1f7-4530-922a-27679c46abe7.jpg,White Knight Batman & White Knight The Joker,White Knight Batman & White Knight The Joker,"Pop! Heroes, San Diego Comic-Con, Pop! Vinyl, Previews",Funko,,889698561174,2021,"Exclusive, Limited Edition","3.75""",2 Pack,26.0,Mint,,,,,,3,HDBC70375734,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
647870,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/647870"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375674"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/2563869/Michael_Jordan_%2528%252793_All-Star_Game%2529_Art_Toys_94e7a4(2).webp,Michael Jordan ('93 All-Star Game),Michael Jordan ('93 All-Star Game),"Pop! Vinyl, Pop! Basketball",Funko,Funko Shop,889698551717,2021,Exclusive,,100,20.0,Mint,,,,,,1,HDBC70375674,,,,,,Misc,2433885,,,2026-06-21,,Mint,Public,,
732151,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/732151"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375679"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1048118/Michael_Jordan_Art_Toys_a9c70286-3c12-43d5-8a1a-0b4f608f77ef.JPG,Michael Jordan,Michael Jordan,"Pop! Vinyl, Pop! Basketball",Funko,BAIT,889698591805,2021,Exclusive,,126,28.0,Mint,,,,,,2,HDBC70375679,,,,,,Misc,2433885,,,2026-06-21,,Mint,Public,,
647804,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/647804"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375804"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/900284/Kabuto_Yakushi_Art_Toys_26d7b0f4-d7c1-46be-8219-000a82e8a0d1.JPG,Kabuto Yakushi,Kabuto Yakushi,"Pop! Animation, Pop! Vinyl",Funko,,889698498036,2021,Standard,,936,17.0,Mint,,,,,,1,HDBC70375804,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
727124,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/727124"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375684"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1038115/Superman_%2528Black_and_White%2529_Vinyl_Art_Toys_6e6b47ef-0da5-49b9-8e10-3338ff45e75d.jpg,Superman,Superman,"Pop! Heroes, Pop! Vinyl, Imperial Palace Series",Funko,,889698643566,2021/9,"Exclusive, Limited Edition","3.75""",402,24.0,Mint,,,,,,4,HDBC70375684,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
727123,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/727123"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375705"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1038114/Wonder_Woman_%2528Black_and_White%2529_Vinyl_Art_Toys_e706be19-a08a-4234-8126-72e3b1f0d540.jpg,Wonder Woman,Wonder Woman,"Pop! Heroes, Imperial Palace Series",Funko,,889698643573,2021/9,"Exclusive, Limited Edition","3.75""",378,33.0,Mint,,,,,,4,HDBC70375705,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
659004,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/659004"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375774"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1036522/Darkseid_%2528Black_and_White%2529_%2528Metallic%2529_%2528Zack_Snyder_Cut%2529_Vinyl_Art_Toys_73091208-b135-4c92-a410-8911bbc13e57.jpg,Darkseid,Darkseid,"Pop! Vinyl, Pop! Movies",Funko,DC Shop,889698581660,2021/8,Exclusive,,1126,20.0,Mint,,,,,,1,HDBC70375774,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
702934,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/702934"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375709"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/992287/Batman_%2528Scythe%2529__Vinyl_Art_Toys_4d4064c5-eb9b-4694-ba44-46c1c65857bb.png,Batman (Scythe),Batman (Scythe),"Pop! Heroes, Pop! Vinyl, Entertainment Earth",Funko,Entertainment Earth,889698555128,2021/8,Exclusive,"3.75""",397,13.0,Mint,,,,,,1,HDBC70375709,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
648935,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648935"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375712"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/946708/The_Flash_%2528Glow_In_The_Dark%2529_Vinyl_Art_Toys_0dd3ae62-98cd-4e3e-bb26-458e8273b49e.png,The Flash,The Flash,"Pop! Television, Pop! Vinyl, Funko Shop",Funko,Funko Shop,889698551731,2021/3,Exclusive,"3.75""",1101,20.0,Mint,,,,,,1,HDBC70375712,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
728059,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/728059"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375719"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/3251891/Green_Lantern_Art_Toys_5d05afca-1b22-44c1-bfbb-c355ca4ed9a1(2).jpg,Green Lantern,Green Lantern,"Pop! Heroes, Imperial Palace Series",Funko,,889698629836,2021/9,Limited Edition,"3.75""",400,34.0,Mint,,,,,,2,HDBC70375719,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
717989,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/717989"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375726"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1034861/Batman_and_The_Joker_%25282-Pack%2529_Vinyl_Art_Toys_40557184-1b4a-4122-b021-47e5d967c20a.jpg,Batman & The Joker (2-Pack),Batman & The Joker (2-Pack),"Pop! Heroes, Pop! Vinyl",Funko,GameStop,889698584470,2021/10,Exclusive,"3.75""",2 Pack,19.0,Mint,,,,,,2,HDBC70375726,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
686735,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/686735"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375731"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1208479/Leslie_and_Ron_Locked_In_Art_Toys_dc53ce74-63a2-43f6-af44-ce7ae6f415da.PNG,Leslie and Ron Locked In,Leslie and Ron Locked In,"Pop! Television, Pop! Vinyl",Funko,Target,889698567404,2021,Exclusive,,,21.0,Mint,,,,,,1,HDBC70375731,,,,,,TV,2428297,,,2026-06-21,,Mint,Public,,
648663,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648663"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375742"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/955333/Godzilla_and_Kong_%25282-Pack%2529_Vinyl_Art_Toys_7b2420c9-d398-4315-aae6-6e09d7988be0.png,Godzilla & Kong (2-Pack),Godzilla & Kong (2-Pack),"Pop! Vinyl, Pop! Movies",Funko,BAM!,889698526975,2021/3,Exclusive,,,31.0,Mint,,,,,,3,HDBC70375742,,,,,,Movies,2433372,,,2026-06-21,,Mint,Public,,
659118,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/659118"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375754"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1301886/Superman_%252F_Diana_Prince_%252F_Desaad_%252F_Darkseid_Vinyl_Art_Toys_22140651-b100-4abb-a559-831158c6f944.jpg,Superman / Diana Prince / Desaad / Darkseid,Superman / Diana Prince / Desaad / Darkseid,"Pop! Heroes, Pop! Vinyl",Funko,DC Shop,889698585644,2021/11,"Exclusive, Limited Edition",,,120.0,Mint,,,,,,1,HDBC70375754,,,,,,DC,2428294,,,2026-06-21,,Mint,Public,,
656111,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/656111"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375786"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1914057/Squatch_Art_Toys_3576e3b9-4f55-4542-b751-15557cfc63e0(2).png,Squatch,Squatch,"Pop! Vinyl, Emerald City Comic Con, Pop! Basketball, Pop! NBA Mascots",Funko,Funko Shop,889698543118,2021/3/1,"Exclusive, Limited Edition","3.75""",01,21.0,Mint,,,,,,1,HDBC70375786,,,,,,Misc,2433885,,,2026-06-21,,Mint,Public,,
770498,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/770498"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70375760"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1103483/Captain_America_%252F_Iron_Man_%252F_Thor_%252F_Doctor_Strange_Vinyl_Art_Toys_de8124f3-bf99-4b6a-b451-70afeecaf454.jpeg,Captain America / Iron Man / Thor / Doctor Strange,Captain America / Iron Man / Thor / Doctor Strange,"Pop! Vinyl, Pop! Marvel, Funko Blacklight","Funko, Pop! Vinyl",Target,889698588621,2022/3,Exclusive,"3.75""",,28.0,Mint,,,,,,1,HDBC70375760,,,,,,Marvel,2108439,,,2026-06-21,,Mint,Public,,
797846,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/797846"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671691"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1177534/Astro_Vinyl_Art_Toys_b500f3ca-064c-4bc1-a5b8-35056be40d36.png,Astro,,"Pop! Vinyl, Pop! Digital, Hanna-Barbera x Funko Series 1",Funko,NFT Redeemable,889698685085,2022/7/12,"Exclusive, Limited Edition","3.75""",62,50.0,Mint,,,,,,1,HDBC57671691,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
819631,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/819631"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671732"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1727309/Batman_Azrael_Art_Toys_847f6865-3f56-4cb1-8f73-47c4884b95b9(2).jpg,Batman Azrael,,"Pop! Vinyl, Pop! Digital, DC X Funko Series 2",Funko,NFT Redeemable,889698685641,2022/9/6,"Exclusive, Limited Edition","3.75""",86,310.0,Mint,,,,,,1,HDBC57671732,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
797847,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/797847"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671694"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1366690/Elroy_Jetson_Vinyl_Art_Toys_2e8a0a70-05c0-4a02-a773-3183297557e7.png,Elroy Jetson,,"Pop! Vinyl, Pop! Digital, Hanna-Barbera x Funko Series 1",Funko,NFT Redeemable,889698685092,2022/7/12,"Exclusive, Limited Edition","3.75""",63,50.0,Mint,,,,,,1,HDBC57671694,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
805172,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/805172"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671705"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1726868/Freddy_Funko_with_Mooby_Meal_Art_Toys_70c635dc-fd8a-4ec4-ac26-1e87f3e61699(2).jpg,Freddy Funko With Mooby Meal,,"Pop! Vinyl, Pop! Digital, Jay and Silent Bob X Funko Series 1",Funko,"NFT Redeemable, Mooby's",889698685511,2022/7/26,"Exclusive, Limited Edition","3.75""",75,46.0,Mint,,,,,,1,HDBC57671705,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
810349,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/810349"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671731"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1727289/Freddy_Funko_Megazord_Art_Toys_34cdf8bf-2700-4d40-90e7-129471fd2b8e(2).jpg,Freddy Funko Megazord,,"Pop! Vinyl, Pop! Digital, Power Rangers X Funko Series 1",Funko,NFT Redeemable,889698701952,2022/8/23,"Exclusive, Limited Edition","3.75""",81,125.0,Mint,,,,,,1,HDBC57671731,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
797848,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/797848"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671695"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1726624/Freddy_Funko_Space_Ghost_with_Blip_Art_Toys_ebb0135d-72ee-431a-b866-66f018e75f77(2).png,Freddy Funko Space Ghost With Blip,,"Pop! Vinyl, Pop! Digital, Hanna-Barbera x Funko Series 1",Funko,NFT Redeemable,889698685108,2022/7/12,"Exclusive, Limited Edition","3.75""",66,55.0,Mint,,,,,,1,HDBC57671695,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
797844,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/797844"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671687"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1177532/George_Jetson_Vinyl_Art_Toys_a04fc128-cc48-4735-bd21-ad4035e71f41.png,George Jetson,,"Pop! Vinyl, Pop! Digital, Hanna-Barbera x Funko Series 1",Funko,NFT Redeemable,889698685115,2022/7/12,"Exclusive, Limited Edition","3.75""",64,33.0,Mint,,,,,,1,HDBC57671687,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
806418,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/806418"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671717"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1201296/Kuruk_Vinyl_Art_Toys_d187add1-79b0-44ce-8666-8721b8ea3c76.png,Kuruk,,"Pop! Vinyl, Pop! Digital, Avatar Legends x Funko Series 1",Funko,Droppp,889698685160,2022/8/9,"Exclusive, Limited Edition","3.75""",53,70.0,Mint,,,,,,1,HDBC57671717,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
894011,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/894011"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671918"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1390401/Freddy_Funko_as_Lt._James_Gordon_Vinyl_Art_Toys_0542b303-1187-4369-950b-2d79a2c5fc15.png,Freddy Funko As Lt. James Gordon,,"Pop! Vinyl, Pop! Digital, DC's The Dark Knight Trilogy X Funko Series 1",Funko,NFT Redeemable,889698790970,2023/5/23,"Exclusive, Limited Edition","3.75""",175,65.0,Mint,,,,,,1,HDBC57671918,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
911173,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/911173"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671926"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1633354/Lumberjack_Art_Toys_e14dcfc2-c9de-4314-a696-2dcb05c8cb19.png,The Lumberjack,,"Pop! Vinyl, Pop! Digital, It X Funko Series 1",Funko,NFT Redeemable,889698775786,2023/6/20,"Exclusive, Limited Edition","3.75""",182,70.0,Mint,,,,,,1,HDBC57671926,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
894008,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/894008"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671915"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1390398/Selina_Kyle_Vinyl_Art_Toys_2dcfec31-46a2-42b0-a972-0898c3893c78.png,Selina Kyle,,"Pop! Vinyl, Pop! Digital, DC's The Dark Knight Trilogy X Funko Series 1",Funko,NFT Redeemable,889698790949,2023/5/23,"Exclusive, Limited Edition","3.75""",172,90.0,Mint,,,,,,1,HDBC57671915,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
911170,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/911170"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671921"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1633366/Pennywise_%2528Defeated%2529_Art_Toys_fe825034-4b91-4967-b2c2-cbbe4745b2aa.png,Pennywise Defeated,,"Pop! Vinyl, Pop! Digital, It X Funko Series 1",Funko,NFT Redeemable,889698775823,2023/6/20,"Exclusive, Limited Edition","3.75""",186,350.0,Mint,,,,,,1,HDBC57671921,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
894007,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/894007"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671914"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1390397/Scarecrow_Vinyl_Art_Toys_7a8516df-e00d-483f-b9d1-af8730366cc5.png,Scarecrow,,"Pop! Vinyl, Pop! Digital, DC's The Dark Knight Trilogy X Funko Series 1",Funko,NFT Redeemable,889698790932,2023/5/23,"Exclusive, Limited Edition","3.75""",171,165.0,Mint,,,,,,1,HDBC57671914,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
917279,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/917279"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671932"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/3357151/Mike_Art_Toys_f0096dae-b1b2-45c1-bd28-346ae542ec8e(2).png,Mike,,"Pop! Vinyl, Pop! Digital, Series 1",Funko,Droppp,889698814867,2023/7/13,"Exclusive, Limited Edition","3.75""",191,260.0,Mint,,,,,,1,HDBC57671932,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
856892,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/856892"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671866"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/3688561/Acererak_Art_Toys_04655d11-3113-4c45-97ea-c77150aae148(2).png,Acererak,,"Pop! Vinyl, Pop! Digital, Dungeons & Dragons x Funko Series 1",Funko,,889698775625,2023/3/14,"Exclusive, Limited Edition","3.75""",155,110.0,Mint,,,,,,1,HDBC57671866,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
